ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
ATM_0019,2022-11-01,Tuesday,Morning,65377,6521,Gas Station,0,1,81181,Rainy,4,78324
ATM_0047,2022-03-10,Thursday,Evening,57981,16079,Bank Branch,0,0,109760,Snowy,5,46883
ATM_0037,2022-03-14,Monday,Afternoon,50312,4370,Standalone,0,0,75147,Rainy,4,54938
ATM_0037,2023-05-23,Tuesday,Evening,50169,13380,Bank Branch,0,1,95690,Cloudy,1,51582
ATM_0003,2023-08-29,Tuesday,Night,58444,10403,Standalone,0,0,146814,Cloudy,2,60562
ATM_0011,2023-11-15,Wednesday,Afternoon,55280,8931,Standalone,0,1,82011,Snowy,4,44997
ATM_0046,2023-10-27,Friday,Afternoon,28356,5042,Mall,0,0,82407,Rainy,2,28571
ATM_0015,2022-02-01,Tuesday,Night,55922,7369,Gas Station,0,0,103738,Clear,4,54206
ATM_0017,2023-07-27,Thursday,Night,69229,4120,Bank Branch,0,1,96988,Clear,5,82483
ATM_0024,2023-02-16,Thursday,Afternoon,16403,2784,Mall,0,0,97853,Snowy,1,16804
ATM_0041,2022-01-03,Monday,Night,73270,11129,Supermarket,0,0,72969,Clear,4,80392
ATM_0028,2023-08-09,Wednesday,Evening,32042,18364,Gas Station,0,0,87577,Snowy,0,18193
ATM_0020,2022-09-11,Sunday,Evening,35855,16370,Gas Station,0,0,80999,Rainy,2,26193
ATM_0015,2022-03-16,Wednesday,Afternoon,55026,11823,Gas Station,0,0,129563,Snowy,3,39706
ATM_0007,2022-01-14,Friday,Morning,23993,14278,Gas Station,0,0,90500,Rainy,5,14036
ATM_0011,2022-03-17,Thursday,Night,37790,6950,Standalone,0,0,71087,Cloudy,0,37454
ATM_0049,2023-08-13,Sunday,Afternoon,50606,13200,Mall,0,0,133763,Snowy,4,47249
ATM_0048,2023-08-21,Monday,Morning,55494,12603,Supermarket,0,0,128001,Cloudy,1,59182
ATM_0014,2023-04-16,Sunday,Morning,40585,2558,Bank Branch,0,0,104001,Rainy,2,39648
ATM_0020,2022-10-09,Sunday,Night,71832,20819,Standalone,0,0,101248,Clear,2,68041
ATM_0032,2023-03-18,Saturday,Morning,58258,3922,Gas Station,0,0,49138,Cloudy,1,50395
ATM_0050,2022-08-19,Friday,Evening,72168,19078,Mall,0,1,71941,Clear,5,58478
ATM_0031,2023-02-28,Tuesday,Evening,69375,8048,Mall,0,0,88396,Clear,3,52352
ATM_0041,2022-02-04,Friday,Evening,61219,3856,Mall,0,0,98022,Rainy,5,67881
ATM_0011,2023-07-06,Thursday,Evening,39710,12366,Mall,0,0,95664,Cloudy,1,30372
ATM_0017,2022-02-07,Monday,Morning,80540,7915,Supermarket,0,0,79179,Clear,2,65060
ATM_0023,2023-07-12,Wednesday,Morning,58751,21157,Mall,0,0,92950,Cloudy,2,51942
ATM_0018,2023-09-27,Wednesday,Night,75951,1601,Standalone,0,0,105519,Clear,3,64448
ATM_0004,2023-10-25,Wednesday,Night,81309,6908,Gas Station,0,0,104137,Snowy,0,61282
ATM_0038,2022-09-09,Friday,Morning,69962,8303,Standalone,0,0,116533,Snowy,0,62351
ATM_0035,2022-10-10,Monday,Morning,28469,17190,Bank Branch,0,0,101377,Rainy,1,16384
ATM_0006,2023-07-07,Friday,Morning,66638,6948,Bank Branch,0,0,113765,Cloudy,1,75068
ATM_0050,2022-02-10,Thursday,Afternoon,37536,19916,Supermarket,0,0,83992,Cloudy,5,28854
ATM_0018,2023-10-06,Friday,Morning,51196,11634,Gas Station,0,0,104546,Clear,1,43503
ATM_0026,2022-11-26,Saturday,Afternoon,33644,16794,Supermarket,0,0,89433,Clear,3,29354
ATM_0019,2023-12-10,Sunday,Night,56247,10986,Supermarket,0,0,122560,Rainy,5,41599
ATM_0016,2022-12-17,Saturday,Night,67403,18898,Bank Branch,0,0,111119,Rainy,4,71031
ATM_0030,2022-11-04,Friday,Evening,40873,12032,Mall,0,0,69778,Clear,3,32861
ATM_0032,2022-02-13,Sunday,Night,65830,11222,Mall,0,0,120776,Clear,5,68701
ATM_0046,2022-05-01,Sunday,Morning,49577,9839,Supermarket,0,0,101709,Snowy,1,41404
ATM_0006,2022-04-05,Tuesday,Afternoon,47164,11223,Bank Branch,0,0,95017,Cloudy,0,31697
ATM_0007,2022-12-10,Saturday,Evening,37046,7534,Supermarket,0,0,93863,Clear,2,26812
ATM_0011,2023-02-13,Monday,Afternoon,50077,4851,Bank Branch,0,0,72038,Clear,4,45751
ATM_0042,2023-02-17,Friday,Morning,42220,12585,Standalone,0,1,107217,Rainy,1,46141
ATM_0002,2022-11-18,Friday,Afternoon,57812,10306,Supermarket,0,1,93757,Clear,3,65044
ATM_0031,2022-10-07,Friday,Evening,49666,9922,Standalone,0,0,121363,Clear,4,38059
ATM_0044,2023-11-27,Monday,Afternoon,64420,17919,Bank Branch,0,0,64875,Clear,2,53512
ATM_0025,2022-03-17,Thursday,Evening,36715,11257,Bank Branch,0,0,121022,Cloudy,3,32424
ATM_0025,2023-02-22,Wednesday,Afternoon,37562,4644,Gas Station,0,0,97154,Snowy,5,27873
ATM_0049,2023-08-14,Monday,Night,36812,9324,Mall,0,0,116032,Clear,1,34526
ATM_0048,2023-01-29,Sunday,Morning,59656,5820,Supermarket,0,0,67796,Rainy,2,63609
ATM_0032,2023-07-23,Sunday,Night,59839,9992,Mall,0,0,91665,Cloudy,4,61728
ATM_0026,2022-02-19,Saturday,Evening,44153,10543,Mall,0,0,78631,Clear,3,33936
ATM_0026,2022-09-02,Friday,Night,29733,5807,Mall,0,0,108210,Rainy,5,21279
ATM_0034,2023-10-19,Thursday,Morning,50142,17884,Gas Station,0,0,83240,Clear,4,26562
ATM_0035,2023-08-25,Friday,Morning,50544,12288,Mall,0,0,72594,Clear,4,43477
ATM_0008,2022-06-18,Saturday,Morning,49900,9349,Bank Branch,0,0,100833,Rainy,2,43416
ATM_0009,2022-01-24,Monday,Evening,40740,6905,Standalone,1,0,119130,Rainy,3,41099
ATM_0049,2023-01-15,Sunday,Night,34834,12588,Supermarket,0,0,94865,Clear,4,29449
ATM_0042,2022-07-11,Monday,Night,46298,7945,Mall,0,0,98397,Cloudy,0,38422
ATM_0009,2023-04-20,Thursday,Evening,52895,6909,Gas Station,0,1,116905,Snowy,2,51417
ATM_0018,2023-10-08,Sunday,Afternoon,20493,2648,Mall,0,0,127230,Snowy,5,20729
ATM_0019,2022-12-04,Sunday,Afternoon,50243,10280,Supermarket,0,0,98504,Clear,5,36830
ATM_0036,2022-05-04,Wednesday,Night,65667,10729,Standalone,0,0,127981,Rainy,2,52370
ATM_0019,2022-12-05,Monday,Night,59312,6362,Gas Station,0,0,124350,Rainy,4,46471
ATM_0044,2023-01-15,Sunday,Afternoon,54796,9514,Mall,0,0,105891,Cloudy,0,56019
ATM_0021,2023-12-18,Monday,Night,78347,14565,Gas Station,0,0,100540,Cloudy,0,66387
ATM_0027,2022-05-23,Monday,Evening,60665,4144,Supermarket,0,0,142819,Cloudy,0,63062
ATM_0019,2023-04-05,Wednesday,Afternoon,50216,10244,Gas Station,0,1,86667,Cloudy,0,42648
ATM_0009,2022-07-21,Thursday,Evening,82473,16586,Mall,0,0,119685,Snowy,0,76772
ATM_0005,2023-01-19,Thursday,Afternoon,29143,11027,Mall,0,0,124181,Rainy,5,16298
ATM_0047,2023-10-13,Friday,Morning,40248,7740,Gas Station,0,0,87931,Clear,2,25951
ATM_0028,2022-02-25,Friday,Evening,72931,394,Supermarket,0,0,113118,Clear,2,68125
ATM_0009,2022-07-03,Sunday,Evening,19853,7254,Standalone,0,0,130214,Rainy,4,16543
ATM_0021,2022-11-11,Friday,Night,53972,16156,Supermarket,0,0,102080,Cloudy,2,35939
ATM_0047,2023-01-10,Tuesday,Afternoon,80521,14107,Mall,0,0,113653,Snowy,5,71665
ATM_0030,2023-08-21,Monday,Morning,37949,12599,Standalone,0,0,86308,Clear,4,21768
ATM_0048,2022-03-23,Wednesday,Night,17793,14991,Gas Station,0,1,69952,Snowy,5,18707
ATM_0026,2023-08-18,Friday,Afternoon,51607,11665,Gas Station,0,0,106531,Clear,4,51755
ATM_0016,2022-07-19,Tuesday,Evening,57064,13674,Supermarket,0,0,134668,Cloudy,3,37352
ATM_0036,2022-01-08,Saturday,Evening,53512,12179,Gas Station,0,0,113347,Rainy,1,54594
ATM_0048,2023-12-12,Tuesday,Night,45612,13354,Gas Station,0,0,118252,Clear,4,27736
ATM_0017,2022-09-08,Thursday,Morning,63479,10589,Mall,0,0,79200,Rainy,0,64496
ATM_0039,2023-01-04,Wednesday,Night,86732,8296,Gas Station,0,0,109116,Rainy,1,74747
ATM_0045,2023-12-25,Monday,Night,41659,0,Bank Branch,1,0,127068,Rainy,1,53662
ATM_0037,2023-02-19,Sunday,Evening,16548,8680,Standalone,0,0,76437,Rainy,2,9009
ATM_0016,2022-06-17,Friday,Night,36734,5173,Gas Station,0,0,88209,Rainy,2,33608
ATM_0011,2023-03-26,Sunday,Night,52593,19477,Bank Branch,0,0,61673,Rainy,1,50486
ATM_0047,2023-07-02,Sunday,Evening,49477,8422,Bank Branch,0,0,118930,Rainy,5,49730
ATM_0012,2022-01-23,Sunday,Morning,55176,5340,Standalone,0,0,124225,Clear,0,55605
ATM_0028,2023-09-24,Sunday,Afternoon,61977,12088,Bank Branch,0,0,129619,Rainy,4,44488
ATM_0018,2022-10-28,Friday,Afternoon,49900,9880,Bank Branch,0,1,89612,Cloudy,5,42149
ATM_0005,2023-09-12,Tuesday,Afternoon,74478,11481,Supermarket,0,0,101894,Cloudy,2,67373
ATM_0021,2022-03-28,Monday,Evening,33024,5774,Standalone,0,0,72388,Rainy,3,22613
ATM_0004,2023-03-30,Thursday,Evening,46511,7301,Gas Station,0,0,102848,Clear,1,46939
ATM_0036,2022-08-15,Monday,Morning,66713,13385,Mall,0,0,117620,Cloudy,2,47473
ATM_0016,2022-08-07,Sunday,Afternoon,66288,6138,Bank Branch,0,0,92176,Cloudy,5,71873
ATM_0047,2022-06-04,Saturday,Afternoon,42144,13658,Gas Station,0,0,106935,Cloudy,1,35621
ATM_0014,2022-03-19,Saturday,Night,60451,7865,Supermarket,0,0,77999,Clear,3,57048
ATM_0026,2022-11-02,Wednesday,Night,44184,8374,Mall,0,1,96157,Cloudy,0,48022
ATM_0014,2023-07-26,Wednesday,Evening,47770,15377,Mall,0,0,106285,Clear,2,25292
ATM_0040,2022-11-17,Thursday,Afternoon,33332,8278,Supermarket,0,0,88969,Snowy,1,25335
ATM_0041,2022-10-22,Saturday,Morning,50794,9559,Mall,0,0,135552,Snowy,5,52754
ATM_0004,2022-05-16,Monday,Night,63143,12870,Standalone,0,0,139162,Cloudy,3,55951
ATM_0049,2023-01-11,Wednesday,Afternoon,57347,2039,Gas Station,0,0,109040,Rainy,2,54671
ATM_0037,2022-01-03,Monday,Night,44543,6149,Bank Branch,0,0,93022,Clear,1,45348
ATM_0046,2023-02-19,Sunday,Afternoon,65488,5171,Supermarket,0,0,96210,Snowy,5,51839
ATM_0026,2022-09-26,Monday,Night,30324,12459,Mall,0,0,122461,Cloudy,2,20023
ATM_0021,2023-09-02,Saturday,Night,48814,7713,Supermarket,0,0,103113,Rainy,4,51977
ATM_0045,2023-08-08,Tuesday,Night,12076,4654,Supermarket,0,0,83095,Snowy,4,10370
ATM_0005,2022-09-21,Wednesday,Night,52263,11287,Mall,0,0,73985,Snowy,2,38853
ATM_0001,2022-10-16,Sunday,Afternoon,71705,16359,Bank Branch,0,0,74836,Cloudy,2,66029
ATM_0014,2022-05-11,Wednesday,Afternoon,54990,15266,Bank Branch,0,1,142602,Snowy,3,50936
ATM_0007,2022-05-14,Saturday,Morning,44902,10910,Bank Branch,0,0,127195,Clear,5,33917
ATM_0007,2022-12-04,Sunday,Evening,49329,12565,Supermarket,0,1,104945,Rainy,2,36500
ATM_0002,2022-01-05,Wednesday,Morning,40311,15130,Bank Branch,0,0,91564,Cloudy,5,21329
ATM_0045,2022-06-17,Friday,Afternoon,47980,11179,Bank Branch,0,0,123030,Snowy,3,43907
ATM_0020,2022-06-26,Sunday,Afternoon,52582,10768,Standalone,0,0,117436,Cloudy,5,50513
ATM_0033,2023-12-14,Thursday,Night,50739,7478,Mall,0,0,105983,Rainy,1,42099
ATM_0014,2023-04-07,Friday,Night,45169,12355,Mall,0,0,101632,Snowy,0,31173
ATM_0025,2023-06-19,Monday,Morning,55918,10156,Gas Station,0,0,101270,Rainy,5,38093
ATM_0047,2022-09-19,Monday,Evening,32067,13123,Gas Station,0,0,94527,Snowy,3,25305
ATM_0002,2023-11-27,Monday,Evening,52568,7753,Supermarket,0,0,80638,Cloudy,4,38582
ATM_0018,2023-08-04,Friday,Night,52459,12052,Bank Branch,0,0,88263,Rainy,0,42311
ATM_0040,2023-04-01,Saturday,Afternoon,31941,13117,Bank Branch,0,0,138789,Clear,0,17639
ATM_0035,2022-03-02,Wednesday,Afternoon,48993,5836,Gas Station,0,0,117633,Cloudy,1,49189
ATM_0001,2022-04-12,Tuesday,Night,58494,7427,Standalone,0,0,79156,Snowy,5,44974
ATM_0029,2023-12-02,Saturday,Night,30181,14932,Standalone,0,0,102407,Cloudy,2,17285
ATM_0021,2023-01-03,Tuesday,Night,53224,14813,Standalone,0,0,100840,Rainy,2,36173
ATM_0031,2023-03-18,Saturday,Evening,46447,13566,Mall,0,0,114646,Cloudy,4,45034
ATM_0029,2022-12-12,Monday,Night,61963,15545,Supermarket,0,0,97904,Snowy,5,58036
ATM_0004,2023-01-01,Sunday,Morning,40183,13147,Gas Station,1,0,98831,Snowy,2,34379
ATM_0007,2022-06-07,Tuesday,Afternoon,22376,79,Standalone,0,0,110546,Snowy,0,19399
ATM_0050,2023-06-09,Friday,Night,52217,0,Standalone,0,0,114139,Rainy,1,56552
ATM_0034,2023-02-21,Tuesday,Night,53745,12466,Mall,0,0,99421,Rainy,2,45664
ATM_0031,2022-02-12,Saturday,Morning,68012,3575,Gas Station,0,0,93097,Rainy,3,52840
ATM_0013,2022-02-16,Wednesday,Evening,46459,15394,Standalone,0,0,56814,Rainy,4,27336
ATM_0042,2023-02-26,Sunday,Morning,42514,1196,Bank Branch,0,0,94298,Snowy,5,33900
ATM_0004,2023-07-08,Saturday,Afternoon,42912,6244,Mall,0,1,112393,Snowy,5,44470
ATM_0005,2022-08-06,Saturday,Evening,56820,12756,Supermarket,0,0,96461,Cloudy,5,58289
ATM_0005,2023-09-14,Thursday,Night,41423,0,Supermarket,0,0,107882,Cloudy,1,43015
ATM_0018,2022-12-11,Sunday,Afternoon,47760,0,Supermarket,0,0,91202,Rainy,2,38439
ATM_0025,2023-09-17,Sunday,Evening,76841,10084,Supermarket,0,0,107095,Snowy,0,61926
ATM_0030,2022-07-29,Friday,Evening,59882,8855,Gas Station,0,0,108498,Cloudy,2,55240
ATM_0033,2022-01-15,Saturday,Evening,75149,6716,Gas Station,0,0,133523,Rainy,4,76468
ATM_0017,2023-11-25,Saturday,Morning,60987,7446,Standalone,0,0,101759,Clear,1,42387
ATM_0043,2023-03-19,Sunday,Morning,63656,6448,Bank Branch,0,0,133387,Snowy,2,61551
ATM_0010,2023-10-29,Sunday,Morning,65019,9551,Bank Branch,0,1,91946,Snowy,4,53447
ATM_0039,2022-05-24,Tuesday,Evening,42394,9321,Supermarket,0,0,99030,Clear,3,36912
ATM_0013,2022-11-16,Wednesday,Afternoon,52990,5771,Mall,0,0,89085,Cloudy,5,44851
ATM_0030,2023-04-28,Friday,Evening,47253,20485,Supermarket,0,0,106052,Snowy,4,39199
ATM_0024,2022-04-27,Wednesday,Evening,32324,4519,Mall,0,0,83939,Cloudy,5,27534
ATM_0018,2023-12-05,Tuesday,Afternoon,74817,16050,Bank Branch,0,0,93872,Rainy,4,63372
ATM_0021,2023-10-19,Thursday,Night,57815,12020,Supermarket,0,0,135968,Snowy,0,38419
ATM_0037,2023-03-07,Tuesday,Afternoon,37208,2289,Bank Branch,0,0,117710,Rainy,1,38647
ATM_0028,2022-02-01,Tuesday,Evening,56401,6572,Supermarket,0,0,79886,Snowy,1,54532
ATM_0030,2023-03-07,Tuesday,Night,50564,13977,Standalone,0,1,100583,Rainy,0,44079
ATM_0029,2022-07-17,Sunday,Morning,34610,10123,Gas Station,0,0,73303,Rainy,5,27384
ATM_0042,2023-11-29,Wednesday,Morning,48138,5384,Standalone,0,0,98551,Clear,3,44622
ATM_0035,2023-05-28,Sunday,Afternoon,65616,13265,Standalone,0,0,149682,Cloudy,2,65911
ATM_0022,2023-07-31,Monday,Evening,67887,8987,Gas Station,0,0,77449,Clear,3,64449
ATM_0010,2022-08-30,Tuesday,Afternoon,46384,11369,Gas Station,0,0,124818,Rainy,5,32535
ATM_0031,2022-05-02,Monday,Night,62695,2684,Supermarket,0,0,104872,Clear,1,69788
ATM_0011,2022-08-22,Monday,Night,65465,16593,Supermarket,0,0,77642,Cloudy,2,46433
ATM_0018,2023-07-10,Monday,Night,38238,2392,Mall,0,0,110651,Snowy,3,41838
ATM_0029,2023-08-18,Friday,Evening,41791,18948,Standalone,0,0,105923,Cloudy,3,32309
ATM_0032,2022-11-18,Friday,Evening,52403,11792,Bank Branch,0,0,91830,Clear,4,45239
ATM_0035,2023-10-02,Monday,Morning,35335,15144,Gas Station,0,0,63833,Cloudy,4,24113
ATM_0005,2022-12-28,Wednesday,Morning,47907,6413,Standalone,0,0,113205,Clear,4,44215
ATM_0038,2022-11-06,Sunday,Evening,59777,12314,Supermarket,0,1,86499,Cloudy,1,65169
ATM_0026,2023-07-18,Tuesday,Afternoon,67962,10433,Supermarket,0,0,114859,Cloudy,3,62549
ATM_0014,2023-06-22,Thursday,Morning,66801,10963,Bank Branch,0,1,115878,Cloudy,3,69581
ATM_0006,2022-06-04,Saturday,Afternoon,53203,11281,Supermarket,0,0,111674,Clear,1,46243
ATM_0008,2023-10-09,Monday,Morning,48080,6192,Standalone,0,0,113130,Clear,1,47892
ATM_0037,2023-10-25,Wednesday,Night,30300,17294,Mall,0,0,95371,Rainy,0,20798
ATM_0042,2023-05-16,Tuesday,Morning,58860,2955,Gas Station,0,0,116481,Clear,0,49963
ATM_0004,2023-04-11,Tuesday,Afternoon,54547,8329,Bank Branch,0,0,74025,Rainy,4,49822
ATM_0036,2022-05-28,Saturday,Night,56775,8883,Supermarket,0,0,96057,Rainy,1,47721
ATM_0018,2023-12-25,Monday,Night,61370,4412,Standalone,1,0,130952,Cloudy,0,61291
ATM_0016,2024-01-01,Monday,Evening,46297,2197,Mall,1,0,122242,Snowy,3,54951
ATM_0033,2023-09-21,Thursday,Night,62853,17246,Supermarket,0,0,97736,Rainy,1,53411
ATM_0022,2022-12-29,Thursday,Night,60817,11281,Mall,0,0,127270,Cloudy,1,62891
ATM_0048,2022-04-14,Thursday,Afternoon,54528,7471,Bank Branch,0,0,101603,Snowy,2,45942
ATM_0041,2022-02-13,Sunday,Evening,45679,16915,Gas Station,0,0,89762,Clear,2,30178
ATM_0009,2023-10-22,Sunday,Morning,73191,7157,Supermarket,0,0,94252,Rainy,4,68313
ATM_0018,2023-12-29,Friday,Evening,51880,6959,Standalone,0,0,102340,Snowy,4,48290
ATM_0035,2022-08-03,Wednesday,Morning,53657,16612,Mall,0,0,64012,Snowy,3,44906
ATM_0004,2023-10-30,Monday,Morning,41591,18470,Bank Branch,0,1,86193,Snowy,0,32238
ATM_0013,2023-02-15,Wednesday,Night,56616,6913,Mall,0,0,113971,Cloudy,4,49278
ATM_0039,2022-03-18,Friday,Morning,29600,12015,Supermarket,0,0,108440,Cloudy,4,19203
ATM_0029,2023-07-05,Wednesday,Morning,46749,0,Bank Branch,0,0,85383,Snowy,5,41574
ATM_0018,2023-01-01,Sunday,Night,35285,14755,Supermarket,1,0,109250,Cloudy,3,37655
ATM_0037,2022-10-28,Friday,Morning,55655,13907,Bank Branch,0,0,91496,Cloudy,5,41966
ATM_0028,2022-11-02,Wednesday,Morning,44315,14048,Mall,0,0,73102,Rainy,4,41091
ATM_0021,2023-05-07,Sunday,Afternoon,17859,11277,Gas Station,0,0,117145,Rainy,0,10579
ATM_0023,2023-08-20,Sunday,Night,59807,3246,Standalone,0,0,117241,Rainy,4,57153
ATM_0046,2023-11-17,Friday,Afternoon,48327,16845,Gas Station,0,0,92116,Cloudy,4,36183
ATM_0050,2022-08-02,Tuesday,Morning,54162,15187,Bank Branch,0,0,134439,Clear,2,48932
ATM_0036,2023-01-13,Friday,Evening,71328,11956,Bank Branch,0,1,86907,Rainy,1,58189
ATM_0012,2022-11-04,Friday,Morning,50556,6351,Gas Station,0,0,79440,Snowy,0,41830
ATM_0036,2022-12-22,Thursday,Evening,57186,16838,Supermarket,0,0,94791,Cloudy,3,50335
ATM_0002,2023-04-23,Sunday,Afternoon,45458,13302,Standalone,0,0,97351,Cloudy,3,27544
ATM_0046,2022-09-18,Sunday,Night,51271,0,Bank Branch,0,0,100334,Snowy,5,58242
ATM_0041,2023-08-10,Thursday,Evening,22592,3895,Supermarket,0,0,73293,Clear,5,17687
ATM_0032,2022-10-02,Sunday,Morning,34361,13321,Gas Station,0,0,104447,Clear,2,25837
ATM_0001,2022-06-15,Wednesday,Afternoon,54773,8357,Mall,0,0,98782,Clear,3,43501
ATM_0037,2023-07-20,Thursday,Morning,52854,8778,Standalone,0,0,130166,Clear,1,48070
ATM_0049,2022-11-04,Friday,Evening,58052,18273,Gas Station,0,0,138356,Clear,5,45342
ATM_0038,2022-09-19,Monday,Afternoon,48063,25483,Gas Station,0,0,68612,Snowy,0,17669
ATM_0048,2022-05-12,Thursday,Afternoon,42941,2936,Supermarket,0,0,102495,Rainy,1,37450
ATM_0050,2022-01-30,Sunday,Afternoon,31959,13088,Gas Station,0,1,124446,Snowy,5,30068
ATM_0002,2023-08-12,Saturday,Night,47548,10904,Bank Branch,0,0,99236,Rainy,3,35016
ATM_0025,2023-04-09,Sunday,Night,61521,8453,Mall,0,0,118032,Cloudy,3,53183
ATM_0027,2023-03-22,Wednesday,Morning,53394,12481,Mall,0,0,85553,Snowy,5,39750
ATM_0026,2022-09-04,Sunday,Evening,41320,13467,Bank Branch,0,0,76390,Clear,1,25630
ATM_0009,2022-05-17,Tuesday,Afternoon,28170,14350,Standalone,0,0,89603,Clear,0,17768
ATM_0014,2023-03-25,Saturday,Night,52826,13780,Supermarket,0,0,151745,Cloudy,3,43370
ATM_0023,2023-09-25,Monday,Morning,56184,6919,Mall,0,0,116990,Cloudy,4,40531
ATM_0005,2022-12-02,Friday,Afternoon,36999,16097,Standalone,0,0,86472,Cloudy,0,31390
ATM_0018,2022-10-28,Friday,Morning,34579,10343,Supermarket,0,0,63549,Rainy,2,20398
ATM_0005,2023-04-14,Friday,Evening,33680,11910,Gas Station,0,1,80186,Cloudy,2,34550
ATM_0009,2023-01-21,Saturday,Morning,41831,12465,Mall,0,0,88416,Rainy,3,38246
ATM_0049,2022-05-12,Thursday,Night,62342,16204,Bank Branch,0,0,106396,Snowy,5,63024
ATM_0042,2023-01-26,Thursday,Evening,73082,14556,Standalone,0,0,89530,Rainy,5,48768
ATM_0012,2023-05-13,Saturday,Night,69397,11391,Gas Station,0,0,122246,Snowy,0,54211
ATM_0020,2023-09-15,Friday,Morning,56825,19111,Mall,0,0,121730,Snowy,0,44584
ATM_0012,2022-12-09,Friday,Evening,57847,10358,Mall,0,0,113932,Rainy,2,50501
ATM_0050,2022-10-23,Sunday,Evening,51805,13602,Supermarket,0,0,82828,Rainy,1,43415
ATM_0035,2023-07-03,Monday,Afternoon,75432,9774,Supermarket,0,0,120051,Cloudy,1,76200
ATM_0015,2022-03-09,Wednesday,Evening,58313,14045,Standalone,0,0,93423,Clear,2,36386
ATM_0044,2023-05-09,Tuesday,Evening,65521,4577,Supermarket,0,0,99893,Rainy,2,52786
ATM_0006,2022-04-28,Thursday,Evening,62539,14975,Supermarket,0,0,109215,Cloudy,4,43642
ATM_0021,2022-08-07,Sunday,Morning,44099,18757,Bank Branch,0,0,98306,Clear,2,29372
ATM_0001,2023-08-21,Monday,Evening,50654,10699,Standalone,0,0,139393,Cloudy,5,34910
ATM_0028,2023-03-12,Sunday,Morning,34422,7536,Supermarket,0,0,133679,Snowy,4,31981
ATM_0004,2022-03-03,Thursday,Morning,55893,9879,Supermarket,0,0,110388,Rainy,0,49852
ATM_0020,2022-07-31,Sunday,Morning,32599,10235,Standalone,0,0,148462,Clear,2,16576
ATM_0015,2023-03-20,Monday,Night,44014,12002,Supermarket,0,0,128637,Clear,0,40757
ATM_0032,2023-07-16,Sunday,Morning,43114,3092,Supermarket,0,0,67765,Clear,4,39862
ATM_0043,2023-02-20,Monday,Evening,47213,4436,Gas Station,0,0,118966,Snowy,3,35532
ATM_0004,2023-02-21,Tuesday,Morning,38276,7543,Bank Branch,0,0,105990,Rainy,1,33061
ATM_0047,2022-03-15,Tuesday,Evening,71033,12141,Standalone,0,0,102610,Rainy,0,67091
ATM_0026,2022-02-04,Friday,Morning,53222,5939,Bank Branch,0,0,104218,Rainy,4,56811
ATM_0028,2022-12-10,Saturday,Evening,66547,9839,Mall,0,0,105813,Rainy,1,48737
ATM_0019,2022-04-08,Friday,Morning,54928,0,Standalone,0,0,68220,Clear,3,47790
ATM_0027,2023-05-07,Sunday,Morning,40924,7192,Mall,0,0,76014,Snowy,2,44471
ATM_0048,2023-08-26,Saturday,Afternoon,61243,10010,Mall,0,0,95706,Cloudy,3,55127
ATM_0016,2022-07-30,Saturday,Afternoon,10599,9185,Bank Branch,0,0,101263,Rainy,2,4315
ATM_0003,2022-02-02,Wednesday,Evening,53628,2179,Bank Branch,0,0,104496,Rainy,1,48006
ATM_0043,2022-06-30,Thursday,Morning,60768,20070,Standalone,0,0,101027,Clear,0,56996
ATM_0043,2023-09-21,Thursday,Morning,37743,10943,Mall,0,0,118780,Rainy,2,38264
ATM_0035,2022-11-11,Friday,Afternoon,59314,23715,Bank Branch,0,0,85693,Rainy,1,35488
ATM_0042,2022-06-28,Tuesday,Evening,53783,17744,Bank Branch,0,0,129723,Clear,1,42182
ATM_0011,2022-09-07,Wednesday,Evening,72267,24453,Standalone,0,0,114075,Cloudy,5,57479
ATM_0019,2022-12-08,Thursday,Afternoon,44482,13643,Bank Branch,0,0,83038,Cloudy,2,43246
ATM_0050,2022-11-02,Wednesday,Night,58157,5501,Gas Station,0,0,87716,Rainy,2,50371
ATM_0038,2023-06-09,Friday,Night,25205,12331,Gas Station,0,0,128445,Rainy,5,10987
ATM_0004,2023-08-21,Monday,Evening,52908,10315,Bank Branch,0,0,124923,Cloudy,5,52637
ATM_0043,2023-04-30,Sunday,Afternoon,54662,16152,Standalone,0,0,73233,Snowy,1,41796
ATM_0040,2023-04-29,Saturday,Afternoon,54249,15033,Standalone,0,0,88660,Clear,2,37605
ATM_0045,2022-07-01,Friday,Night,64312,5011,Gas Station,0,0,111340,Snowy,4,65458
ATM_0005,2022-10-01,Saturday,Night,67839,16667,Gas Station,0,1,102495,Snowy,1,67007
ATM_0041,2023-06-08,Thursday,Morning,53867,4031,Supermarket,0,1,119915,Cloudy,2,65312
ATM_0007,2022-09-30,Friday,Night,75324,6970,Standalone,0,0,97477,Cloudy,4,69097
ATM_0045,2023-01-15,Sunday,Afternoon,54900,12464,Standalone,0,0,93491,Snowy,3,41744
ATM_0028,2022-11-22,Tuesday,Afternoon,66841,13305,Standalone,0,0,88623,Cloudy,1,56380
ATM_0049,2023-10-12,Thursday,Evening,36133,15235,Bank Branch,0,0,98878,Rainy,5,20327
ATM_0049,2023-02-02,Thursday,Night,60606,6412,Supermarket,0,0,80688,Clear,2,50613
